"Fiscal_Year","Agency","Program_Name","Agency_Compliance","pcp12_1","pcp01_1","pcp2_2","pcp3_2","pcp4_2","pcp5_2","pcp6_2","pcp7_2","pcp8_2","pcp9_2","pcp10_2","pcp11_2"
"2023","USAGM","Domestic Payroll","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USAID","A07 Rule of Law and Human Rights","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USAID","A08 Good Governance","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USAID","A15 Trade and Investment","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USAID","DR Democracy, Human Rights and Governance","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USAID","EG.10 Economic Growth/Environment","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USAID","EG.2 Economic Growth/Trade and Investment","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USAID","EG.8 Economic Growth/Information and Communications Technology Services","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USAID","HL.1 Health/HIV/AIDS","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USAID","HL.7 Health/Family Planning and Reproductive Health","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USAID","Legacy Strategic Objective","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USAID","PO Program Development and Oversight","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USAID","PO.2 Program Development and Oversight/Administration and Oversight","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USAID","PS.2 Peace and Security/Combating Weapons of Mass Destruction (WMD)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Animal and Plant Health Inspection Service (APHIS) Buildings and Facilities","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Commodity Credit Corporation (CCC) Export 416 Ocean Transportation","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Commodity Credit Corporation (CCC) Feed Stock Flexibility Program (FFP)","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Community Facilities Community Program Grants; Rural Community Development Initiative Grants; Community Facilities Direct Loans","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Farm Service Agency (FSA) Grassroots Source Water Protection Program","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Food and Nutrition Service (FNS) Special Milk Program (SMP)","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","FS-14 Operations","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Livestock Indemnity Program-2014 Farm Bill","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Nutrition Assistance for Puerto Rico","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Research, Education, and Economics (REE) Salaries and Expenses","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Rural Development (RD) Salaries and Expenses (9002 BBMP)","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Rural Housing Service (RHS) Farm Labor Housing Loans (Section 514) and Grants (Section 516)","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Rural Housing Service (RHS) Multi-Family Housing Rural Rental Housing Direct Loans (Section 515)","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Rural Housing Service (RHS) Single Family Housing Guaranteed Loans","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Rural Utilities Service (RUS) Congressional Earmarked Funds","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Rural Utilities Service (RUS) Public Television Digital Transition Grants","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Rural Utilities Service (RUS) Rural Telecommunications Hardship Loans - Direct Telecom Loans","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","USDA","Wildfires and Hurricanes Indemnity Program","Non-compliant","12","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","VA","COVID-19 Veterans Benefits Administration (VBA) General Operating Expense","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","VA","COVID-19 Veterans Health Administration (VHA) Supplemental Disbursements","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","VA","Franchise Fund","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","VA","Loan Guaranty (Loan Administration)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","VA","Office of Acquisition, Logistics and Construction (Major/Minor Construction)","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","VA","Pension","Non-compliant","2","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No"
"2023","VA","Veteran Readiness and Employment","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","VA","Veterans Benefits Administration (VBA) Burial","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2023","VA","Veterans Special Life Insurance","Non-compliant","2","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DHS","Federal Emergency Management Agency - Assistance to Firefighter Grants: Staffing for Adequate Fire and Emergency Response Program","Non-Compliant","4.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DHS","Federal Emergency Management Agency - Disaster Case Management","Non-Compliant","4.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DHS","Federal Emergency Management Agency - Vendor Pay","Non-Compliant","4.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DHS","Federal Law Enforcement Training Centers - Mission Support","Non-Compliant","4.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DHS","Immigration and Customs Enforcement - Management","Non-Compliant","4.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DHS","Immigration and Customs Enforcement - Office of the Assistant Secretary","Non-Compliant","4.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DHS","Immigration and Customs Enforcement - Payroll","Non-Compliant","4.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DHS","Office of Intelligence, Analysis, and Situational Awareness - Analysis and Operations","Non-Compliant","4.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DHS","Transportation Security Administration - Operations & Support: Mission Support","Non-Compliant","4.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DHS","United States Citizenship and Immigration Services - Application Processing","Non-Compliant","4.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DHS","United States Coast Guard - Aviation Logistics Command - Disaster Supplemental Funds","Non-Compliant","4.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DHS","United States Customs and Border Protection - Border Security Fencing","Non-Compliant","4.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DHS","United States Customs and Border Protection - Operations and Support","Non-Compliant","4.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DHS","United States Secret Service - Procurement, Construction, & Improvement","Non-Compliant","4.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOC","Census Bureau - Enterprise Data Caputre and Dissemination System (EDCADS)- Data Ingest and Collection for the Enterprise","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOC","National Oceanic and Atmospheric Administration (NOAA) - Loans, IPACs, Other","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOC","National Oceanic and Atmospheric Administration (NOAA) - Purchase Orders and Contracts","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOC","National Telecommunications and Information Administration (NTIA) - Digital Equity Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOC","National Telecommunications and Information Administration (NTIA)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOC","Office of the Secretary (OS)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOI","Aging Infrastructure Account, Bureau of Reclamation, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOI","National Parks and Public Land Legacy Restoration Fund, Department-Wide Programs, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOI","Offshore Safety and Environmental Enforcement, Bureau of Safety and Environmental Enforcement, Interior","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOI","Pacific Northwest and Hawaiian Islands Arts","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOJ","Litigation","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOL","Bureau of Labor Statistics - Labor Force Statistics","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOL","Employment & Training Administration - Reintegration of Ex-Offenders","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOL","Employment & Training Administration - Youth Activities","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOL","Office of Disability Employment Policy","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOL","Veterans Employment Training Service - Federal Administration & Uniformed Services Employment and Reemployment Rights Act (USERRA) Enforcement","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Federal Aviation Administration Facilities and Equipment","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Federal Aviation Administration Franchise Fund","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Federal Motor Carrier Safety Administration Operations and Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Federal Railroad Administration Other Grant Programs","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Federal Railroad Administration Railroad Research and Development","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Federal Railroad Administration Safety and Operations","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOT","Federal Transit Administration Formula Grants","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOW","Military Retirement – Annuitant Pay","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOW","Military Retirement – Combat Related Special Compensation","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOW","Travel Pay - U.S. Army Corps of Engineers (USACE)","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOW","Travel Pay Army – Defense Travel System (DTS)","Non-Compliant","3.0","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes"
"2024","DOW","Travel Pay Army – Integrated Automated Travel System (IATS)","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOW","Travel Pay Navy – Defense Travel System (DTS)","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOW","Travel Pay Other Defense Organization (ODO) – Defense Travel System (DTS)","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","DOW","Travel Pay Other Defense Organization (ODO) – Integrated Automated Travel System (IATS)","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Adult Education - Basic Grants to States","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Education Innovation and Research (formerly Investing in Innovation (i3) Fund)","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Migrant Education High School Equivalency Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Special Education Parent Information Centers","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Special Education Preschool Grants","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Supporting Effective Educator Development Program","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","Title I Grants to Local Educational Agencies","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","ED","TRIO Upward Bound","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EOP","Office of National Drug Control Policy (ONDCP) - High Intensity Drug Trafficking Areas (HIDTA)","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Greenhouse Gas Reduction Fund: Clean Communities Investment Accelerator","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Payroll - Environmental Protection Agency","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EPA","Water Infrastructure Finance and Innovation Act Program (WIFIA) - Loans","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EXIM","Medium-term Authorizations","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","EXIM","Short-term Authorizations","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FERC","Payroll - Federal Energy Regulatory Commission","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FTC","Payroll","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","FTC","Vendor Contract","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Integrated Award Environment","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","GSA","Repairs and Alterations","Compliant","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Child Support Services","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Every Student Succeeds Act/Preschool Development Grants","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Family Violence Prevention and Services/State Domestic Violence Coalitions","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Payments to Territories - Adults","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Sexual Risk Avoidance Education","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Children and Families (ACF) - Unaccompanied Alien Children Program","Non-Compliant","3.0","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Strategic Preparedness and Response (ASPR) - Analytics, Data, and IT","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Administration for Strategic Preparedness and Response (ASPR) - Security and Assurance","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Centers for Disease Control and Prevention (CDC) - National Center for Environmental Health/Agency for Toxic Substances and Disease Registry (ATSDR)","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
"2024","HHS","Centers for Disease Control and Prevention (CDC) - National Center for Health Statistics","Non-Compliant","3.0","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes"
